YEAR,RECORD_TYPE, NUMBER_SCRIPTS ,NPROPNAME,THER_CLASS,PAYER, UNIQUE_MEMBERS ,TOTAL_COST,COST_PER_USER,COST_PER_SCRIPT,COST_PER_DAYS_SUPPLY,COST_PER_UNIT_DISPENSED, TOTAL_SCRIPTS_FILLED ,YEARLY_PCT_CHANGE_COST_PER_SCRIPT, TOTAL_COST_RANK , COST_PER_USER_RANK , COST_PER_SCRIPT_RANK , COST_PER_DAYS_SUPPLY_RANK , COST_PER_UNIT_DISPENSED_RANK , TOTAL_SCRIPTS_FILLED_RANK , YEARLY_PCT_CHANGE_COST_PER_SCRIPT_RANK , DAYS_SUPPLY_MEDIAN , DAYS_SUPPLY_MEAN , DAYS_SUPPLY_STDDEV , QUANTITY_MEDIAN , QUANTITY_MEAN , QUANTITY_STDDEV ,INSURER_PAID_MEDIAN,INSURER_PAID_MEAN,INSURER_PAID_STDDEV,INSURER_PAID_SUM,MEMBER_PAID_MEDIAN,MEMBER_PAID_MEAN,MEMBER_PAID_STDDEV,MEMBER_PAID_SUM,TOTAL_PAID_MEDIAN,TOTAL_PAID_MEAN,TOTAL_PAID_STDDEV,TOTAL_PAID_SUM,PCT_TOTAL_PHARM_SPENDING,PCT_SCRIPTS_0_18,PCT_SCRIPTS_19_44,PCT_SCRIPTS_45_64,PCT_SCRIPTS_65_PLUS,PCT_SCRIPTS_FEMALE,PCT_SCRIPTS_MALE,PCT_URBAN_CORE,PCT_SUBURBAN,PCT_MICROPOLITAN,PCT_RURAL_SMALLTOWN
2018,Drug," 2,058 ",CLARITHROMYCIN,Anti-Infective Agents,Medicare," 1,627 ","$95,061.84",$58.43,$46.19,$2.88,$1.44," 2,058 ",-14.6%, 747 , 982 , 793 , 660 , 674 , 533 ," 1,054 ", 14.0 , 16.1 , 12.6 , 28.0 , 32.0 , 24.8 ,$13.12,$24.53,$38.19,"$50,491.08",$15.37,$21.38,$24.68,"$44,002.93",$35.33,$46.19,$42.97,"$95,061.84",0.0017%,0.0%,4.2%,15.9%,79.8%,63.3%,36.7%,62.0%,8.7%,13.7%,15.6%
2018,Drug," 5,386 ",CLARITHROMYCIN,Anti-Infective Agents,Minnesota Health Care Programs," 4,828 ","$306,079.72",$63.40,$56.83,$4.07,$1.18," 5,386 ",5.9%, 369 , 796 , 583 , 512 , 628 , 325 , 400 , 14.0 , 14.0 , 4.0 , 28.0 , 48.0 , 56.3 ,$23.65,$54.69,$86.32,"$294,570.79",$0.00,$1.21,$3.25,"$6,514.22",$24.77,$56.83,$86.57,"$306,079.72",0.0055%,26.6%,47.3%,23.9%,2.2%,60.3%,39.7%,80.9%,2.9%,10.5%,5.8%
2018,Drug, 101 ,CLEMASTINE FUMARATE,Respiratory Agents,Commercial, 23 ,"$7,518.35",$326.88,$74.44,$2.05,$1.23, 101 ,34.1%," 1,161 ", 617 , 751 , 815 , 787 ," 1,131 ", 56 , 30.0 , 36.2 , 16.9 , 60.0 , 60.6 , 44.3 ,$45.55,$54.19,$66.72,"$5,473.53",$12.00,$20.25,$30.38,"$2,044.82",$60.28,$74.44,$63.90,"$7,518.35",0.0001%,,,,,55.4%,44.6%,,,,
2018,Drug, 52 ,CLEMASTINE FUMARATE,Respiratory Agents,Medicare, 17 ,"$4,135.69",$243.28,$79.53,$1.50,$0.84, 52 ,18.4%," 1,133 ", 658 , 662 , 797 , 779 ," 1,173 ", 82 , 30.0 , 53.1 , 27.6 , 90.0 , 94.3 , 47.0 ,$36.83,$58.52,$72.62,"$3,043.10",$11.69,$21.00,$32.80,"$1,092.10",$55.52,$79.53,$69.69,"$4,135.69",0.0001%,0.0%,0.0%,28.8%,71.2%,69.2%,30.8%,,,,
2018,Drug," 37,231 ",CLINDAMYCIN HCL,Anti-Infective Agents,Commercial," 29,970 ","$366,319.42",$12.22,$9.84,$1.25,$0.33," 37,231 ",-2.5%, 501 ," 1,288 "," 1,231 ", 934 ," 1,081 ", 113 , 800 , 7.0 , 7.9 , 5.7 , 28.0 , 29.5 , 22.0 ,$0.00,$3.04,$6.48,"$113,085.47",$6.12,$6.77,$5.81,"$251,871.21",$8.16,$9.84,$7.99,"$366,319.42",0.0066%,6.2%,34.4%,48.4%,11.0%,60.4%,39.6%,61.8%,13.9%,10.2%,14.1%
2018,Drug," 36,467 ",CLINDAMYCIN HCL,Anti-Infective Agents,Medicare," 25,078 ","$310,578.26",$12.38,$8.52,$1.22,$0.33," 36,467 ",-2.0%, 550 ," 1,229 "," 1,147 ", 845 , 980 , 134 , 710 , 7.0 , 7.0 , 7.3 , 21.0 , 25.6 , 26.0 ,$1.17,$4.03,$7.42,"$147,011.98",$3.00,$4.43,$5.76,"$161,536.68",$6.63,$8.52,$9.07,"$310,578.26",0.0056%,,,,,65.1%,34.9%,55.1%,10.1%,15.1%,19.6%
2018,Drug," 23,904 ",CLINDAMYCIN HCL,Anti-Infective Agents,Minnesota Health Care Programs," 19,268 ","$437,252.67",$22.69,$18.29,$2.14,$0.54," 23,904 ",1.1%, 322 ," 1,032 ", 858 , 638 , 794 , 131 , 568 , 7.0 , 8.6 , 3.7 , 30.0 , 33.9 , 20.8 ,$8.92,$17.30,$57.56,"$413,470.08",$0.00,$0.90,$4.18,"$21,610.69",$9.82,$18.29,$57.53,"$437,252.67",0.0079%,8.3%,62.0%,29.2%,0.5%,66.2%,33.8%,55.8%,9.1%,14.6%,20.5%
2018,Drug," 1,093 ",CLINDAMYCIN PALMITATE HCL,Anti-Infective Agents,Commercial, 932 ,"$106,483.27",$114.25,$97.42,$11.15,$0.30," 1,093 ",-9.0%, 763 , 871 , 679 , 431 ," 1,097 ", 630 ," 1,028 ", 10.0 , 8.7 , 3.5 , 300.0 , 327.9 , 201.1 ,$52.66,$66.26,$73.15,"$72,423.85",$14.00,$31.16,$42.72,"$34,059.42",$81.11,$97.42,$67.82,"$106,483.27",0.0019%,90.3%,5.6%,2.7%,1.4%,48.5%,51.5%,69.7%,13.3%,6.6%,10.4%
2018,Drug, 118 ,CLINDAMYCIN PALMITATE HCL,Anti-Infective Agents,Medicare, 90 ,"$18,794.12",$208.82,$159.27,$22.43,$0.35, 118 ,-5.0%, 997 , 693 , 506 , 241 , 972 ," 1,037 ", 839 , 7.0 , 7.1 , 4.6 , 400.0 , 451.6 , 325.1 ,$81.96,$111.51,$109.06,"$13,158.54",$3.35,$43.99,$83.27,"$5,191.07",$145.25,$159.27,$125.02,"$18,794.12",0.0003%,0.0%,19.5%,25.4%,55.1%,72.9%,27.1%,,,,
2018,Drug," 1,623 ",CLINDAMYCIN PALMITATE HCL,Anti-Infective Agents,Minnesota Health Care Programs," 1,454 ","$160,701.03",$110.52,$99.01,$11.58,$0.31," 1,623 ",-7.9%, 495 , 674 , 474 , 336 , 902 , 526 , 884 , 10.0 , 8.6 , 2.9 , 300.0 , 320.8 , 175.7 ,$77.69,$95.14,$78.03,"$154,405.62",$0.00,$0.36,$3.76,$581.91,$81.07,$99.01,$76.76,"$160,701.03",0.0029%,,,,,49.7%,50.3%,60.3%,8.6%,13.8%,17.3%
2018,Drug," 47,563 ",CLINDAMYCIN PHOSPHATE (TOPICAL),Topical Products,Commercial," 27,192 ","$3,232,012.86",$118.86,$67.95,$2.46,$1.16," 47,563 ",-9.9%, 128 , 857 , 779 , 773 , 795 , 91 ," 1,047 ", 30.0 , 27.6 , 11.7 , 60.0 , 58.7 , 26.6 ,$39.39,$45.28,$42.94,"$2,153,883.78",$12.00,$22.62,$26.85,"$1,076,039.57",$65.11,$67.95,$39.77,"$3,232,012.86",0.0584%,38.1%,45.4%,15.0%,1.5%,69.2%,30.8%,75.6%,12.0%,5.6%,6.8%
2018,Drug," 7,963 ",CLINDAMYCIN PHOSPHATE (TOPICAL),Topical Products,Medicare," 3,903 ","$632,630.54",$162.09,$79.45,$3.01,$1.29," 7,963 ",-6.2%, 403 , 753 , 663 , 650 , 699 , 300 , 881 , 30.0 , 26.4 , 11.9 , 60.0 , 61.7 , 29.4 ,$58.57,$60.92,$50.15,"$485,140.55",$1.25,$18.19,$31.21,"$144,850.12",$77.34,$79.45,$46.20,"$632,630.54",0.0114%,0.0%,25.9%,26.1%,48.0%,53.6%,46.4%,67.2%,8.5%,11.6%,12.7%
2018,Drug," 26,288 ",CLINDAMYCIN PHOSPHATE (TOPICAL),Topical Products,Minnesota Health Care Programs," 13,713 ","$1,976,287.44",$144.12,$75.18,$3.05,$1.35," 26,288 ",-10.6%, 113 , 608 , 535 , 572 , 602 , 123 , 944 , 30.0 , 24.6 , 7.0 , 60.0 , 55.7 , 16.3 ,$79.33,$71.93,$39.75,"$1,890,990.57",$0.00,$1.15,$5.86,"$30,100.25",$81.58,$75.18,$38.34,"$1,976,287.44",0.0357%,39.5%,48.6%,11.8%,0.1%,67.8%,32.2%,71.7%,7.9%,9.2%,11.1%
2018,Drug," 2,079 ",CLINDAMYCIN PHOSPHATE VAGINAL,Genitourinary Products,Commercial," 1,702 ","$199,506.68",$117.22,$95.96,$12.24,$2.52," 2,079 ",-5.7%, 629 , 861 , 683 , 412 , 662 , 516 , 913 , 7.0 , 7.8 , 5.8 , 40.0 , 38.0 , 15.7 ,$69.43,$66.52,$61.81,"$138,292.72",$14.00,$29.39,$35.48,"$61,105.43",$84.08,$95.96,$57.92,"$199,506.68",0.0036%,2.3%,66.6%,29.4%,1.7%,,,70.5%,11.7%,8.1%,9.7%
2018,Drug, 425 ,CLINDAMYCIN PHOSPHATE VAGINAL,Genitourinary Products,Medicare, 312 ,"$41,208.91",$132.08,$96.96,$9.33,$2.29, 425 ,-1.0%, 890 , 808 , 620 , 421 , 593 , 823 , 671 , 7.0 , 10.4 , 9.3 , 40.0 , 42.3 , 18.2 ,$68.02,$64.64,$50.97,"$27,472.74",$14.20,$32.26,$40.91,"$13,708.51",$83.49,$96.96,$46.09,"$41,208.91",0.0007%,0.0%,18.6%,16.0%,65.4%,,,63.5%,11.5%,7.8%,17.2%
2018,Drug," 1,827 ",CLINDAMYCIN PHOSPHATE VAGINAL,Genitourinary Products,Minnesota Health Care Programs," 1,474 ","$165,507.90",$112.28,$90.59,$12.24,$2.37," 1,827 ",-11.4%, 490 , 672 , 499 , 317 , 525 , 498 , 954 , 7.0 , 7.4 , 3.8 , 40.0 , 38.2 , 11.4 ,$77.39,$87.64,$54.86,"$160,124.40",$1.00,$1.41,$4.01,"$2,572.02",$78.12,$90.59,$54.72,"$165,507.90",0.0030%,,,,,,,69.0%,8.6%,11.7%,10.7%
2018,Drug," 6,686 ","CLINDAMYCIN PHOSPHATE,BENZOYL PEROXIDE",Topical Products,Commercial," 3,285 ","$1,720,632.00",$523.78,$257.35,$9.25,$5.26," 6,686 ",-5.2%, 208 , 529 , 470 , 474 , 538 , 327 , 896 , 30.0 , 27.8 , 10.2 , 50.0 , 48.9 , 17.3 ,$239.17,$229.74,$134.80,"$1,536,052.56",$10.00,$27.59,$53.97,"$184,475.97",$253.09,$257.35,$125.17,"$1,720,632.00",0.0311%,46.1%,44.0%,9.5%,0.3%,65.5%,34.5%,63.7%,14.0%,11.0%,11.4%
2018,Drug, 253 ,"CLINDAMYCIN PHOSPHATE,BENZOYL PEROXIDE",Topical Products,Medicare, 112 ,"$69,250.12",$618.30,$273.72,$10.56,$5.51, 253 ,-31.8%, 797 , 482 , 401 , 396 , 476 , 922 ," 1,158 ", 30.0 , 25.9 , 8.0 , 50.0 , 49.7 , 13.3 ,$294.65,$254.52,$124.44,"$64,392.84",$0.00,$17.91,$60.82,"$4,530.38",$300.68,$273.72,$117.05,"$69,250.12",0.0013%,0.0%,60.9%,17.0%,22.1%,57.3%,42.7%,52.2%,12.6%,19.4%,15.8%
2018,Drug," 1,202 ","CLINDAMYCIN PHOSPHATE,BENZOYL PEROXIDE",Topical Products,Minnesota Health Care Programs, 543 ,"$356,025.01",$655.66,$296.19,$11.46,$6.51," 1,202 ",-7.9%, 347 , 342 , 294 , 337 , 387 , 579 , 883 , 30.0 , 25.8 , 6.3 , 50.0 , 45.5 , 11.4 ,$252.87,$234.09,$162.65,"$281,374.15",$0.00,$5.92,$27.18,"$7,118.78",$288.85,$296.19,$121.48,"$356,025.01",0.0064%,53.5%,43.2%,3.3%,0.0%,54.7%,45.3%,37.9%,6.6%,28.6%,27.0%
2018,Drug," 1,259 ","CLINDAMYCIN PHOSPHATE,BENZOYL PEROXIDE (REFRIGERATE)",Topical Products,Commercial, 702 ,"$142,618.67",$203.16,$113.28,$3.72,$2.41," 1,259 ",-13.7%, 712 , 713 , 641 , 671 , 669 , 609 ," 1,126 ", 30.0 , 30.5 , 9.9 , 45.0 , 46.9 , 11.2 ,$92.46,$82.48,$54.75,"$103,839.52",$12.00,$30.80,$41.94,"$38,779.15",$115.74,$113.28,$44.76,"$142,618.67",0.0026%,,,,,66.6%,33.4%,71.4%,10.9%,7.9%,9.8%
2018,Drug, 686 ,"CLINDAMYCIN PHOSPHATE,BENZOYL PEROXIDE (REFRIGERATE)",Topical Products,Minnesota Health Care Programs, 392 ,"$86,466.34",$220.58,$126.04,$4.45,$2.72, 686 ,-11.9%, 620 , 514 , 428 , 496 , 508 , 678 , 961 , 30.0 , 28.4 , 4.7 , 45.0 , 46.3 , 10.5 ,$127.19,$123.51,$34.22,"$84,728.39",$0.00,$0.66,$3.01,$451.35,$128.24,$126.04,$31.93,"$86,466.34",0.0016%,55.2%,40.4%,4.4%,0.0%,70.0%,30.0%,43.7%,8.5%,17.8%,30.0%
2018,Drug, 31 ,"CLINDAMYCIN PHOSPHATE,TRETINOIN",Topical Products,Commercial, 30 ,"$14,360.76",$478.69,$463.25,$15.46,$9.21, 31 ,-15.9%," 1,086 ", 543 , 335 , 354 , 420 ," 1,314 "," 1,161 ", 30.0 , 30.0 , 12.1 , 60.0 , 50.3 , 16.2 ,$446.68,$420.55,$186.64,"$13,036.94",$14.00,$42.70,$102.99,"$1,323.82",$466.71,$463.25,$167.17,"$14,360.76",0.0003%,,,,,,,,,,
2018,Drug, 21 ,"CLINDAMYCIN PHOSPHATE,TRETINOIN",Topical Products,Minnesota Health Care Programs, 13 ,"$8,795.48",$676.58,$418.83,$16.44,$10.47, 21 ,-2.0%, 978 , 337 , 214 , 255 , 310 ," 1,198 ", 701 , 30.0 , 25.5 , 7.4 , 30.0 , 40.0 , 14.5 ,$328.01,$401.79,$184.78,"$8,437.58",$0.00,$0.53,$1.54,$11.04,$331.67,$418.83,$166.07,"$8,795.48",0.0002%,,,,,,,,,,
2018,Drug," 1,273 ",CLOBAZAM,Neuromuscular Drugs,Commercial, 171 ,"$1,915,642.36","$11,202.59","$1,504.83",$46.71,$10.95," 1,273 ",10.8%, 191 , 115 , 150 , 182 , 388 , 608 , 291 , 30.0 , 32.2 , 15.2 , 120.0 , 137.4 , 114.2 ,"$1,108.78","$1,416.70","$1,078.57","$1,803,457.61",$0.00,$88.10,$331.47,"$112,157.59","$1,220.39","$1,504.83","$1,064.52","$1,915,642.36",0.0346%,67.5%,30.1%,2.4%,0.0%,54.2%,45.8%,68.3%,17.5%,4.1%,10.1%
2018,Drug," 1,357 ",CLOBAZAM,Neuromuscular Drugs,Medicare, 137 ,"$1,810,622.93","$13,216.23","$1,334.28",$45.53,$16.48," 1,357 ",3.6%, 233 , 108 , 133 , 168 , 298 , 607 , 446 , 30.0 , 29.3 , 8.3 , 60.0 , 80.9 , 82.5 ,"$1,120.67","$1,325.14",$933.88,"$1,798,209.38",$0.00,$7.62,$63.33,"$10,340.73","$1,133.00","$1,334.28",$934.61,"$1,810,622.93",0.0327%,0.0%,57.9%,38.0%,4.1%,55.3%,44.7%,66.0%,5.7%,11.2%,17.1%
2018,Drug," 3,064 ",CLOBAZAM,Neuromuscular Drugs,Minnesota Health Care Programs, 387 ,"$4,243,104.37","$10,964.09","$1,384.83",$48.23,$12.21," 3,064 ",11.5%, 55 , 73 , 95 , 126 , 289 , 421 , 205 , 30.0 , 28.7 , 4.9 , 75.0 , 113.4 , 99.3 ,$984.66,"$1,077.25",$952.25,"$3,300,681.16",$0.00,$11.85,$103.53,"$36,319.59","$1,123.93","$1,384.83",$901.27,"$4,243,104.37",0.0767%,60.5%,37.0%,2.5%,0.0%,47.6%,52.4%,57.5%,11.4%,12.8%,18.3%
2018,Drug," 30,371 ",CLOBETASOL PROPIONATE,Topical Products,Commercial," 17,943 ","$3,523,186.86",$196.35,$116.00,$4.78,$2.14," 30,371 ",-18.8%, 115 , 725 , 636 , 613 , 696 , 133 ," 1,209 ", 25.0 , 24.3 , 12.8 , 50.0 , 54.3 , 36.4 ,$61.85,$90.10,$109.60,"$2,736,441.21",$12.00,$25.80,$43.08,"$783,720.07",$81.79,$116.00,$108.84,"$3,523,186.86",0.0637%,3.5%,30.5%,55.7%,10.3%,64.5%,35.5%,68.6%,12.6%,8.1%,10.6%
2018,Drug," 16,190 ",CLOBETASOL PROPIONATE,Topical Products,Medicare," 9,014 ","$2,179,039.11",$241.74,$134.59,$5.61,$2.61," 16,190 ",-22.3%, 198 , 659 , 546 , 515 , 577 , 227 ," 1,118 ", 25.0 , 24.0 , 14.6 , 50.0 , 51.5 , 43.1 ,$57.98,$91.63,$124.39,"$1,483,480.39",$18.16,$42.63,$60.28,"$690,170.09",$95.64,$134.59,$128.95,"$2,179,039.11",0.0394%,,,,,71.5%,28.5%,59.7%,10.7%,13.1%,16.6%
2018,Drug," 11,516 ",CLOBETASOL PROPIONATE,Topical Products,Minnesota Health Care Programs," 5,830 ","$1,614,795.08",$276.98,$140.22,$6.29,$2.61," 11,516 ",-20.9%, 134 , 473 , 412 , 444 , 512 , 209 ," 1,068 ", 25.0 , 22.3 , 8.0 , 50.0 , 53.8 , 32.9 ,$101.02,$136.84,$116.32,"$1,575,852.72",$1.00,$1.73,$8.04,"$19,974.73",$103.25,$140.22,$116.10,"$1,614,795.08",0.0292%,9.4%,39.6%,49.1%,1.9%,62.9%,37.1%,66.8%,8.5%,11.3%,13.5%
2018,Drug, 842 ,CLOBETASOL PROPIONATE EMOLLIENT BASE,Topical Products,Commercial, 605 ,"$80,366.15",$132.84,$95.45,$4.03,$2.11, 842 ,-7.2%, 822 , 824 , 685 , 650 , 697 , 701 , 972 , 25.0 , 23.7 , 12.7 , 30.0 , 45.1 , 28.4 ,$63.00,$73.49,$70.97,"$61,878.12",$12.00,$21.95,$29.70,"$18,480.31",$82.77,$95.45,$67.16,"$80,366.15",0.0015%,3.4%,23.8%,61.3%,11.5%,62.7%,37.3%,70.9%,8.2%,11.6%,9.3%
2018,Drug, 525 ,CLOBETASOL PROPIONATE EMOLLIENT BASE,Topical Products,Medicare, 326 ,"$68,420.25",$209.88,$130.32,$5.52,$2.77, 525 ,15.8%, 802 , 689 , 552 , 518 , 570 , 776 , 102 , 25.0 , 23.6 , 12.8 , 30.0 , 47.1 , 39.2 ,$66.70,$89.14,$117.36,"$46,798.03",$17.00,$41.03,$55.49,"$21,540.12",$102.60,$130.32,$123.48,"$68,420.25",0.0012%,,,,,73.1%,26.9%,54.7%,8.6%,11.2%,25.5%
2018,Drug, 242 ,CLOBETASOL PROPIONATE EMOLLIENT BASE,Topical Products,Minnesota Health Care Programs, 140 ,"$25,880.28",$184.86,$106.94,$4.99,$2.36, 242 ,-4.0%, 828 , 547 , 457 , 484 , 526 , 865 , 771 , 25.0 , 21.4 , 8.6 , 45.0 , 45.2 , 22.2 ,$98.10,$105.09,$53.17,"$25,431.92",$0.00,$1.12,$1.93,$271.50,$99.10,$106.94,$53.58,"$25,880.28",0.0005%,,,,,60.3%,39.7%,,,,
2018,Drug, 102 ,CLOBETASOL PROPIONATE EMULSION,Topical Products,Commercial, 57 ,"$41,559.87",$729.12,$407.45,$12.29,$4.35, 102 ,4.6%, 935 , 459 , 366 , 410 , 569 ," 1,129 ", 491 , 30.0 , 33.2 , 15.7 , 100.0 , 93.6 , 41.4 ,$345.85,$355.79,$170.31,"$36,290.23",$10.00,$51.66,$150.53,"$5,269.64",$402.90,$407.45,$170.70,"$41,559.87",0.0008%,,,,,47.1%,52.9%,,,,
2018,Drug, 45 ,CLOCORTOLONE PIVALATE,Topical Products,Commercial, 37 ,"$15,133.97",$409.03,$336.31,$12.90,$5.61, 45 ,8.6%," 1,083 ", 577 , 410 , 398 , 527 ," 1,275 ", 344 , 30.0 , 26.1 , 5.3 , 45.0 , 60.0 , 20.0 ,$241.46,$265.90,$156.44,"$11,965.66",$45.00,$70.41,$100.74,"$3,168.31",$270.53,$336.31,$109.41,"$15,133.97",0.0003%,,,,,60.0%,40.0%,,,,
2018,Drug," 4,395 ",CLOMIPHENE CITRATE,Endocrine and Metabolic Drugs,Commercial," 1,774 ","$106,762.76",$60.18,$24.29,$1.43,$2.02," 4,395 ",18.3%, 761 ," 1,031 "," 1,045 ", 891 , 702 , 391 , 141 , 5.0 , 16.9 , 20.2 , 10.0 , 12.1 , 11.9 ,$2.43,$10.40,$21.34,"$45,723.10",$9.00,$13.89,$19.04,"$61,039.66",$16.02,$24.29,$28.59,"$106,762.76",0.0019%,,,,,73.1%,26.9%,70.4%,11.9%,8.1%,9.6%
2018,Drug," 2,197 ",CLOMIPRAMINE HCL,Central Nervous System Drugs,Commercial, 402 ,"$1,035,673.25","$2,576.30",$471.40,$12.16,$5.18," 2,197 ",-21.3%, 293 , 248 , 331 , 417 , 541 , 504 ," 1,227 ", 30.0 , 38.8 , 23.5 , 60.0 , 91.0 , 72.4 ,$327.17,$423.07,$403.18,"$929,486.09",$12.00,$36.21,$109.97,"$79,563.51",$363.34,$471.40,$430.63,"$1,035,673.25",0.0187%,10.8%,46.2%,36.3%,6.6%,47.0%,53.0%,77.1%,9.6%,7.3%,6.0%
2018,Drug," 3,440 ",CLOMIPRAMINE HCL,Central Nervous System Drugs,Medicare, 410 ,"$1,767,570.39","$4,311.15",$513.83,$15.63,$6.57," 3,440 ",-14.8%, 237 , 172 , 271 , 302 , 447 , 437 ," 1,061 ", 30.0 , 32.9 , 17.6 , 60.0 , 78.2 , 64.9 ,$390.36,$482.37,$414.72,"$1,659,343.05",$0.00,$26.02,$92.14,"$89,492.27",$423.08,$513.83,$436.35,"$1,767,570.39",0.0319%,0.0%,26.2%,46.1%,27.7%,44.7%,55.3%,59.8%,9.7%,16.8%,13.7%
2018,Drug," 1,834 ",CLOMIPRAMINE HCL,Central Nervous System Drugs,Minnesota Health Care Programs, 271 ,"$647,417.68","$2,389.00",$353.01,$12.27,$5.49," 1,834 ",-16.6%, 256 , 164 , 255 , 314 , 410 , 497 ," 1,031 ", 30.0 , 28.8 , 5.6 , 60.0 , 64.3 , 38.1 ,$290.19,$325.65,$222.93,"$597,237.76",$0.00,$8.13,$58.63,"$14,906.21",$314.55,$353.01,$210.11,"$647,417.68",0.0117%,12.8%,57.4%,29.2%,0.7%,44.2%,55.8%,67.9%,6.3%,12.6%,13.1%
2018,Drug," 77,111 ",CLONAZEPAM,Neuromuscular Drugs,Commercial," 17,514 ","$499,037.50",$28.49,$6.47,$0.20,$0.11," 77,111 ",2.6%, 436 ," 1,175 "," 1,294 "," 1,300 "," 1,274 ", 55 , 577 , 30.0 , 32.4 , 19.1 , 60.0 , 60.2 , 46.8 ,$0.00,$2.54,$10.92,"$195,963.23",$2.24,$3.86,$6.91,"$297,352.13",$3.74,$6.47,$13.48,"$499,037.50",0.0090%,2.0%,36.4%,51.7%,10.0%,62.5%,37.5%,67.0%,10.4%,9.8%,12.8%
2018,Drug," 126,018 ",CLONAZEPAM,Neuromuscular Drugs,Medicare," 18,835 ","$944,869.33",$50.17,$7.50,$0.23,$0.12," 126,018 ",10.9%, 339 ," 1,008 "," 1,165 "," 1,181 "," 1,142 ", 46 , 174 , 30.0 , 32.8 , 18.2 , 60.0 , 63.8 , 45.8 ,$2.07,$4.49,$12.52,"$565,654.92",$1.25,$2.95,$6.63,"$371,643.92",$5.00,$7.50,$14.76,"$944,869.33",0.0171%,0.0%,13.9%,38.2%,47.9%,62.7%,37.3%,55.2%,8.9%,15.9%,20.0%
2018,Drug," 89,121 ",CLONAZEPAM,Neuromuscular Drugs,Minnesota Health Care Programs," 14,443 ","$613,697.73",$42.49,$6.89,$0.26,$0.13," 89,121 ",8.4%, 264 , 899 ," 1,117 "," 1,124 "," 1,087 ", 41 , 310 , 30.0 , 26.6 , 7.2 , 60.0 , 54.7 , 31.3 ,$3.85,$6.15,$24.83,"$548,454.49",$0.00,$0.64,$1.29,"$57,098.18",$4.32,$6.89,$24.85,"$613,697.73",0.0111%,4.9%,54.6%,40.0%,0.6%,62.1%,37.9%,56.1%,8.6%,15.8%,19.5%
2018,Drug," 1,913 ",CLONIDINE,Cardiovascular Agents,Commercial, 548 ,"$313,971.75",$572.94,$164.13,$3.72,$22.52," 1,913 ",-1.7%, 536 , 515 , 563 , 670 , 291 , 539 , 759 , 28.0 , 44.1 , 25.6 , 4.0 , 7.3 , 5.0 ,$86.39,$131.56,$138.71,"$251,669.49",$10.00,$21.11,$46.15,"$40,375.86",$101.81,$164.13,$163.88,"$313,971.75",0.0057%,11.8%,14.6%,49.7%,23.9%,46.9%,53.1%,71.9%,10.6%,6.5%,11.0%
2018,Drug," 4,718 ",CLONIDINE,Cardiovascular Agents,Medicare, 994 ,"$790,015.11",$794.78,$167.45,$4.07,$25.76," 4,718 ",-4.9%, 360 , 431 , 493 , 579 , 244 , 380 , 836 , 28.0 , 41.2 , 24.0 , 4.0 , 6.5 , 4.4 ,$97.64,$128.82,$115.02,"$607,754.22",$1.25,$32.81,$60.32,"$154,785.41",$127.98,$167.45,$133.57,"$790,015.11",0.0143%,,,,,63.0%,37.0%,66.2%,6.9%,11.6%,15.3%
2018,Drug," 3,180 ",CLONIDINE,Cardiovascular Agents,Minnesota Health Care Programs, 664 ,"$328,702.78",$495.03,$103.37,$3.74,$24.48," 3,180 ",-8.8%, 363 , 378 , 464 , 532 , 203 , 416 , 901 , 28.0 , 27.6 , 4.2 , 4.0 , 4.2 , 1.2 ,$85.36,$99.25,$61.62,"$315,617.77",$0.00,$0.94,$5.27,"$2,982.30",$86.94,$103.37,$59.30,"$328,702.78",0.0059%,24.8%,25.9%,44.0%,5.3%,44.2%,55.8%,70.1%,8.0%,9.4%,12.5%
2018,Drug," 26,387 ",CLONIDINE HCL,Cardiovascular Agents,Commercial," 7,107 ","$191,491.75",$26.94,$7.26,$0.17,$0.09," 26,387 ",4.0%, 638 ," 1,182 "," 1,280 "," 1,316 "," 1,295 ", 147 , 513 , 30.0 , 43.7 , 27.5 , 60.0 , 85.3 , 78.7 ,$0.00,$2.75,$5.53,"$72,595.06",$2.84,$4.39,$6.29,"$115,869.39",$4.98,$7.26,$7.79,"$191,491.75",0.0035%,32.7%,24.4%,32.2%,10.7%,47.6%,52.4%,66.2%,11.9%,9.5%,12.4%
2018,Drug," 39,533 ",CLONIDINE HCL,Cardiovascular Agents,Medicare," 8,993 ","$364,292.67",$40.51,$9.21,$0.18,$0.09," 39,533 ",-3.0%, 518 ," 1,052 "," 1,137 "," 1,204 "," 1,180 ", 124 , 761 , 30.0 , 50.2 , 31.1 , 84.0 , 106.6 , 88.1 ,$3.94,$5.72,$7.09,"$226,024.64",$1.25,$3.42,$5.59,"$135,112.64",$6.54,$9.21,$8.28,"$364,292.67",0.0066%,0.0%,14.6%,21.0%,64.4%,61.1%,38.9%,54.8%,8.7%,15.3%,21.2%
